login_attempts_per_min,files_accessed_per_min,cpu_usage_avg,network_out_mb,process_count
0,11,12.294623725798742,0.4977642572682799,31
1,13,39.319406071721076,0.21894212886163777,73
2,9,33.56537508598909,1.68823959451001,43
2,14,37.067699121165255,3.0118430882621623,55
0,13,18.549470990809006,4.908388203273694,63
2,5,35.61122056968054,2.6258679044487643,30
2,4,10.285686918109818,2.5285634410176336,38
2,18,13.994043297967327,1.9895427890746205,30
0,18,19.997557649375153,3.0102288308254015,79
2,9,19.523536833068274,2.344721295826951,74
1,15,16.619521540215477,1.5705563761579149,57
0,1,6.406542941375003,4.823241388658958,76
1,7,30.43875352618601,0.7776697153961235,58
2,17,38.820736104682275,4.79884739020358,38
1,12,24.718184732626757,3.782218186886934,70
2,5,24.722379555780922,3.4998757708718116,79
1,19,38.16378358888528,1.5757456149673397,67
2,14,21.334159158461382,1.1230698035914655,61
2,4,17.25855236826927,2.0970121226120977,56
1,7,33.95495405696285,4.844844688911921,75
1,12,5.3594742273129405,1.5929714992539377,59
1,16,15.424389222138899,0.5964135703600763,76
2,18,37.670291904028794,2.4193637102004484,52
0,5,8.51446631208729,3.3895238091476716,35
1,5,17.66589823101117,0.9049142565081576,56
1,5,17.44143724422489,0.5350367483065547,62
0,8,19.381530344546054,0.7186301683514931,45
2,5,17.26366157346262,1.231371505676619,32
2,10,18.341450782197718,2.0902831093878693,33
1,13,35.89162805415103,3.245532319091557,53
0,10,39.36259542462893,0.6114826341983459,58
0,9,14.573637627673829,3.2975245401839173,49
0,4,29.394890989330833,3.6448955519833737,67
2,4,9.013183831975997,3.141309618011717,42
0,14,33.6743612401668,3.079569536754952,48
1,12,14.77568857493346,0.8582148423007151,77
2,12,9.184481086500947,3.6011387673568995,35
1,4,19.122569027447888,3.4447304440476367,78
1,1,13.613584578784824,0.46606701947323115,58
1,6,13.999222796495216,0.3117703662924449,75
0,5,36.61604055974503,1.2806336007542538,73
0,7,7.782705038985952,2.5044914477755538,46
1,3,6.877389663465155,1.8749032717269307,57
0,6,22.11264319773675,0.8017416947312088,68
0,1,16.42304440346084,1.5910193676315785,52
0,10,27.87863361898796,1.8905467060825634,42
1,5,25.47900770121666,1.598499929499382,40
2,1,15.083040187777264,2.3792295710790192,58
1,8,36.145731795811415,0.8661166509196505,53
0,1,36.41060928843822,2.859241542559171,37
0,14,22.225462709724034,0.9550229022351434,44
1,7,23.30830700858866,2.214517900997748,48
2,16,31.442892025225344,3.079912323556775,42
1,1,5.557776143794583,4.819530071915681,52
1,15,17.09728626763991,2.7533114336428746,50
2,5,35.40920322853534,0.610712243293829,69
2,7,25.536083078768442,3.030643667517001,61
1,15,15.497451804941026,4.557603766309382,56
1,5,38.94744786596004,3.9411230807716104,37
2,7,16.495345371013926,0.1839052701433329,76
1,6,13.820203869257625,4.97927778404492,49
2,19,12.67282268010685,3.2702630236935315,50
13,131,87.6397716529786,112.36454831480769,108
1,13,19.41493133449337,2.0569652373624563,56
1,15,19.628431610855742,1.030708722996147,35
2,11,11.81006698601474,2.58766235386754,41
1,1,14.944274001197366,0.8762901925301487,36
2,11,26.915740045367393,1.8060015218144858,54
1,1,23.171336812719144,3.5381562911579687,64
1,8,24.179268629476752,2.1931907439385747,68
1,18,18.230864684341903,1.5483835427693597,67
2,12,14.390959600811602,1.4444652186565952,54
0,13,13.984851401874959,1.1298341128014482,46
0,13,25.20236042850246,2.3675616749636252,74
0,2,7.7615433442345365,2.7625189074569834,32
1,18,27.743418165208087,1.8881878667130265,31
1,15,11.432337980906103,3.0604292169009994,40
2,7,39.09404111995346,0.4799055745954819,35
2,3,16.486569437447507,1.1722605126320582,72
2,9,8.497854997926572,2.9442626242736436,57
2,1,17.893171526404906,2.010871538729638,58
2,7,27.337295121868678,1.380784479737627,36
2,14,24.93622958620151,0.28407904768687964,52
1,12,22.494904719859274,2.744048115357418,32
2,1,28.22397652675922,2.0791420084956385,78
0,17,37.31557602149189,1.134514473942925,61
0,18,39.1347129625457,4.289097653831525,33
2,19,31.94878521005971,1.7824758208277216,35
2,10,35.822125617960936,0.5760180166934731,30
1,6,28.472246569123474,2.544473193369467,53
1,19,37.65765186956892,2.464351270873274,34
1,3,38.768741518832705,3.9516654531546136,69
0,2,22.089465349710533,1.1254699864525475,76
2,1,33.931135163876505,3.2075581896913614,56
2,12,28.771277934719972,0.594962910383609,36
2,2,11.815187014584616,3.095000264407301,76
1,14,29.025089249607117,0.852384518042336,69
23,177,93.98602412755926,166.07585432579305,145
2,2,28.45670868097403,2.2143749326896267,51
0,4,26.318106991669115,4.04834832077543,31
0,8,11.840142497984008,1.4398115161066363,48
2,18,9.864552193112324,0.550056975204136,44
1,1,6.973224709969149,0.11766372156118847,79
1,15,30.74700880308179,4.1693387867933165,39
0,4,6.646652822886274,2.3801642358819173,53
1,11,29.071884369929197,3.8552370591596254,59
1,18,21.96608873862967,2.8206910287478815,52
2,9,31.200182125915138,1.509785356449206,67
1,4,15.228528032018371,0.7677237650399139,57
2,16,39.48192899051412,1.616663872418564,31
1,13,8.102645902103646,1.4998196252932687,38
1,18,20.812270659475775,4.84569017504322,57
0,16,23.833588020279496,0.7461234047909407,66
0,5,25.173152128649978,4.682318081793756,38
0,15,17.978654202285956,4.409316672249776,33
1,9,30.730329220222945,1.4654188418586307,42
1,8,29.725843222550346,2.783650077955624,31
2,14,18.057058990315127,0.640791704846453,31
2,13,11.452283762574222,4.146608938553032,58
0,15,21.288116189908102,4.150917033941225,38
0,9,24.012895289532665,3.4882129457572653,35
0,7,6.190887988900858,0.6539315970311975,36
2,16,30.581756372805465,3.961504217772544,48
0,1,16.238853358923507,0.2893292694973876,37
2,2,23.462729435370274,0.5879143744079349,45
2,5,26.472072574012955,2.4205675403152607,64
0,16,38.99701454295876,4.488907773841729,65
1,17,33.507035125665084,2.8895512337108404,71
0,16,27.80151045079238,2.4969536542068873,65
0,9,35.30502722625363,2.9628522843163627,77
2,2,30.80918890446236,1.3658457038015854,79
2,1,20.78260933836312,1.1273426234174138,71
2,5,19.928766661566584,2.087849831707235,68
0,3,20.71838526859741,0.9667155618297585,54
1,15,13.40977572005778,3.2326495150555816,33
0,3,25.5352873007711,3.313556774377095,73
0,13,10.139215200900319,2.857916007623555,50
1,19,30.997406858758044,4.053831522490308,76
2,1,36.52673382713435,2.7942641218434408,55
2,16,16.340322412272457,4.385117128761079,33
0,3,36.11613371203661,2.649865438243555,76
0,7,16.3417321028926,0.1985785308508909,55
2,10,34.50632617206151,0.23380099740468688,76
1,13,20.68209225006337,0.5496473628503152,61
1,1,22.800579008818445,2.9087424184595636,35
0,12,7.86402011765003,0.22197205797694647,58
1,9,24.116571480637802,4.556165524260527,52
0,7,38.74047388332447,3.5030789595406246,60
0,16,15.416494774870536,0.9914772710706051,39
0,3,6.577758265980309,1.0100607520794052,60
0,13,39.84297360614927,3.544777192645234,67
2,18,8.87892827590226,2.224135365370446,69
1,14,30.109430043351825,3.0917493136671355,55
2,12,37.46373214336353,1.1853911981023637,56
2,8,11.36302921583285,0.8112428813737514,69
1,14,14.06732963818746,3.97341408137748,71
2,17,16.646377440664626,0.46133007542208393,77
0,19,10.916148482895547,4.961618836219241,38
2,19,9.093596249327955,1.2469051877757273,31
0,11,36.8992720158203,4.280438662876171,58
0,13,7.027145104294309,1.9016729394903429,48
0,11,12.854728322240765,4.972525405094699,67
1,4,33.6381706642194,2.588778933760933,72
1,2,39.69089056760699,3.1212295699040986,59
1,7,38.73226647176249,3.2193701008988818,56
0,9,7.6744220912942005,1.3608683260751637,74
1,15,27.806731428609883,2.8854491632002475,74
1,4,18.89867991638411,3.1042929751026316,59
2,17,32.80177452463884,2.2200545835035275,35
0,8,16.68749832936993,2.8981659796299484,38
1,3,31.356046428697926,3.9643608449230605,55
0,15,14.186178484730183,3.425403584234618,35
2,12,17.98523393020305,3.3624494906973257,69
2,16,22.245519712421647,3.908476243809284,40
0,11,9.761970644132088,4.560527198739341,44
1,13,31.530652176143647,2.823699303904301,48
1,13,35.73846803008424,4.571872930339035,33
2,8,31.526455273773784,4.854345442149821,30
1,8,21.724476228409234,0.15263563523384438,46
0,19,39.26340696707161,4.254256863728398,47
1,17,19.673846917912822,2.126238617637104,66
0,9,23.670500013628235,3.433936103700079,52
2,9,21.630087497679312,1.5282646912425226,65
0,13,6.620520950482994,4.122315679913999,30
0,19,32.75635242829223,4.108093462740783,53
0,10,17.554464571460343,4.304623302000793,43
2,1,20.38562867994829,3.9292585707009473,36
2,12,23.273434754522587,3.496829570399339,57
1,14,17.96661078118509,2.7842562038767307,33
2,7,27.433157959069323,1.5879025186736164,62
2,7,32.76476912931355,1.8259496984430537,56
2,16,6.620741509642492,2.893266503940362,36
0,2,10.4441204699372,1.7040634549671352,33
0,4,29.800153105212807,1.3486541144011293,34
1,8,23.382856316356584,2.594543250649585,48
2,7,15.92626103945251,4.045465993488431,67
1,9,6.34012661809356,0.9034361268077524,71
0,1,17.152731439054993,2.366018047218856,71
2,6,7.067731340662636,0.5711745767991068,61
2,1,39.56330840970593,0.6146406358706037,45
2,3,30.448516853807416,2.570168833783438,46
16,175,91.1284644595276,105.51531232131829,128
1,13,39.074383865470935,3.1000037958943305,61
0,13,16.144072802166068,4.555220668075575,55
2,11,17.62655439769759,4.423708950102621,49
2,8,26.947516326836432,4.16735708561228,56
0,13,10.240663630169461,3.1624487781805084,53
2,1,37.18638243685761,1.500156223374597,41
1,18,10.974333621518436,2.0363524095459447,45
1,16,7.718271491105741,3.43703375772305,36
1,7,33.959828621006515,1.3449959447703448,55
1,16,32.36618002668524,1.8644244996326116,50
1,18,11.053146832160152,0.9842383405283806,31
0,19,12.903499610971817,4.7916842672680025,54
1,6,35.699739147762784,0.7835089988804603,67
0,19,35.60241680622873,0.8657362744587819,62
1,13,21.44192322747614,2.569840212151985,48
0,3,6.210569896127532,3.090133321162688,67
0,19,30.259213528989267,0.49872366007451385,45
1,3,18.28170782521775,4.253933575916601,59
2,17,30.913984334542594,2.4369043463378186,61
2,11,38.65609829946257,0.17706932260073432,35
1,19,18.538084094587767,1.2263297176014416,72
2,3,25.78536534948164,3.5638873550092556,68
1,2,13.597452908001722,0.8671606614522275,72
2,18,32.194913889700004,1.6504164849852865,78
1,8,33.353803864040046,0.11244173202612451,45
1,14,32.511792919061264,2.5162435365562428,58
2,18,24.401611307538996,0.1172989553386779,49
2,12,8.010597002117311,2.831297385625667,43
1,9,17.475740475022917,1.6312653668924288,34
0,2,22.43983128388186,2.161458821396932,68
0,5,30.28083864124506,1.4022191222639973,60
0,19,38.40694260873616,3.250643406932652,75
1,15,20.10505238402492,0.5909940960517428,75
1,8,31.54357065054583,1.054129842531735,30
0,17,7.953662246178414,1.2867947355728315,33
2,4,36.058909789233404,1.4966303884413252,55
1,1,26.978697209473623,2.1099824381450625,78
1,15,6.75665993699058,1.7971168791695031,56
0,8,36.36143879526843,3.1941184290410636,40
0,17,6.345453722482905,4.444888729259462,31
1,18,10.019377910729855,3.3486095683122206,73
2,8,21.29441401686391,4.39191109197646,44
1,16,9.897835166226498,1.8884581673832261,79
1,7,7.135931400691449,0.28852344427886817,46
2,15,20.630229251471697,3.9321609047938453,39
1,6,12.412553706617505,4.692061728111443,31
2,14,5.8987468022341165,4.637472419697573,54
31,108,91.50772400529542,52.996000880741576,173
1,12,36.69257084326342,4.991182631128863,73
2,7,15.67256167613742,2.9099440485886308,47
2,4,28.749028272520857,4.363866266168249,76
1,6,16.009101340620653,2.125129220039474,51
1,17,17.44056306520587,0.40342968002257773,77
2,19,16.995252079799023,1.8711578949694287,32
2,19,25.92478692476863,2.55845890511795,42
1,1,14.282702981830477,0.3887189736121529,30
1,7,25.46635561347249,2.8917098086296993,78
1,4,11.631365696913768,4.344400224635587,52
0,3,38.551412241646425,0.7480050926083623,31
2,18,33.00836264706188,3.34901597215312,34
1,16,5.414364991522659,0.7057467522987614,76
0,16,36.01154755627063,3.7950329036923107,35
0,19,34.526550376517385,2.852273008452076,69
1,10,12.041874915773722,2.6749472571077084,36
0,3,34.79724456005536,2.0515895741044297,63
2,8,33.02236968647867,1.7896070047579042,47
1,14,14.488569364751575,1.3590731453226008,53
1,15,37.07938334053837,1.206846468159624,77
1,2,10.25214924769251,3.4669142279097676,50
2,14,37.5919868671466,4.092802563339966,63
2,2,21.89525788736644,3.250361285266572,75
1,18,26.73049870018599,4.229339578394963,58
13,120,86.65115865245625,83.74435434764786,179
1,6,38.27679550310419,1.1967329389296124,79
1,4,39.89634252578821,3.9336009703360544,64
0,7,26.51025244416896,3.9066735697892687,59
0,10,21.806135669610615,4.861770074914115,48
1,16,27.889582542458726,2.393396670259827,74
2,6,25.12274295806133,3.5169425699640615,53
1,15,37.82146648495764,4.5100858992439115,37
1,1,5.933312930805261,2.2659639836414494,61
2,12,14.09098651493876,3.750347256726549,64
2,6,19.342406675896544,4.3305730975715075,78
1,4,21.892365721762918,3.0345874771834342,55
2,15,27.16186917805732,3.715742543375838,35
2,8,37.00916959961435,3.3247335252450902,77
1,11,28.20599078166792,4.933233983950868,77
2,8,16.7134739383011,3.4811122262036918,72
1,11,8.62792121098516,4.514932258116106,41
0,2,39.411565810252306,2.951606110779013,61
1,17,27.13202255315891,2.6572904565111233,43
0,4,21.839902518675814,2.3201613400264662,42
0,2,11.179299480815057,2.7912373406669784,56
2,15,5.984585241425588,0.904068162999353,54
2,17,11.813177597188478,1.1971227871769647,66
1,4,18.644097148955282,4.67549492758787,62
2,7,19.698403186067367,1.1491919813434193,44
2,7,31.266954837247315,1.2178130468962063,63
2,17,19.272179430911358,3.1252170404213935,66
0,1,39.24453169562446,0.84774427834965,44
0,5,32.08060101373677,1.7524835208952512,76
2,14,39.896487184489985,3.4214882697248856,54
0,5,7.796349256016947,3.543772178833559,70
0,11,24.343632060680015,3.805656315134875,58
1,18,25.42883864218075,1.400912839781581,59
1,7,14.089873035657293,1.2674214409976092,35
2,9,23.581402389511492,1.2004841339536085,39
0,13,39.66736047688627,1.08191189221237,57
1,3,10.240369912124194,3.9226738016426923,71
2,5,12.767392430229417,1.1781372412574482,31
0,8,11.87557301563698,0.6332494282437955,76
2,10,15.949148020823888,0.7940574093510152,38
2,15,32.123023661020994,2.486268271999951,53
1,4,28.34869390118709,1.9563584392914537,51
0,8,32.313238224457535,4.754966383440148,55
0,19,18.56786771201427,3.0760851769529616,78
1,10,21.193532327856097,3.015019000017193,44
1,3,6.468663835981782,1.218652896256343,65
0,11,29.266435940109773,0.8876855214355942,48
13,127,99.55790190400188,132.58681631640206,145
2,10,25.314118438371214,2.146228071652166,58
1,13,38.51694562178794,1.1573642556709116,44
0,6,25.253260054791564,4.076727048185178,72
2,15,23.05901348661317,1.1955089357026285,70
2,12,6.226333409876802,1.3161796809581519,53
2,4,21.893513623147022,1.4877403325158365,61
0,5,37.290658294908326,3.718305890847419,58
2,15,38.472162719849216,0.819546966700809,59
1,12,15.076317749401632,1.4515106740370338,73
2,8,35.10388588660727,3.0484136117104956,76
0,4,23.890747966957804,4.538959649461723,41
2,7,5.249715653943588,3.6817196269763155,30
1,9,26.391939449244337,1.564652678904903,66
2,8,24.234338411901078,3.6623709878474044,61
0,5,39.3010924190391,2.4466486025610337,78
0,4,32.165474143215604,2.718468112387435,60
2,19,37.305207965947865,4.406137037975052,46
1,19,24.60228812239114,4.68906928509846,64
0,11,12.31623179758895,4.26683489149255,76
0,13,10.165101834157692,2.6062757601276463,78
1,14,16.269517145638922,3.4692193083865304,35
0,9,8.894829025733014,3.8947048168324887,64
2,7,37.313547614478686,0.11649362974357907,51
2,7,11.716690868427596,0.9120146225068824,30
2,16,15.10031440920347,1.3755697287468274,75
1,3,11.820110832172634,4.261471518014785,62
1,4,20.012823171909737,1.5839716984318437,42
0,6,36.360037192143025,4.69313823546536,61
0,5,24.98306579799722,1.048375469402248,69
0,8,14.908856126903583,3.8167220755519757,40
2,12,34.87425339590409,1.7143381022158308,39
1,14,17.047157278251625,2.4782536871005094,77
0,13,19.747102187568082,3.9608397128134176,79
0,2,14.550951117687742,3.35281124578015,54
0,10,24.55132081497445,2.140273118270326,79
1,10,7.948716710775005,4.343343020322166,46
1,4,6.837352064271786,3.7637647713463838,47
0,11,10.387512303866007,2.3651234008520423,50
0,5,11.47882424642615,0.682395799402084,46
0,15,8.192316695845408,4.698767753935042,38
1,8,31.911533839250268,4.131348755472468,70
1,15,8.527741854192715,2.1180141319237036,39
0,19,28.241201530025837,4.174729739361323,71
0,4,8.611240119017767,1.4985252834659795,58
2,12,13.177750604810857,3.584556639697999,45
0,19,30.695275519837995,1.561359331534934,71
0,8,26.760080411106806,2.6163594943794,40
0,9,7.551180605037374,0.3587570852969789,63
0,12,38.06555658825178,2.531849649371438,61
2,18,18.68909021666505,4.251985949288988,40
1,10,26.171837438420322,3.252424261874565,47
1,16,8.553084175737004,4.657278532798273,44
0,16,31.735269638186047,4.339298851511695,54
1,15,5.24142246929064,1.8500338088799009,49
2,2,13.459942840456351,4.961729066369145,70
0,9,28.340544248028007,3.915470722895143,51
2,3,27.962051521705384,4.417539172753548,45
0,11,32.25520307007145,2.1081179811195305,48
0,10,9.267524769736726,3.9037636623731307,66
2,4,33.31472726555393,3.9695792091985185,73
2,18,27.882466677492957,2.3305754323092227,42
0,12,21.611451931165263,0.5590853173772262,34
1,14,11.654368115236476,2.35483410772684,72
2,18,21.959033686269926,2.2374369785936383,76
0,19,6.45081663697741,2.178924411194098,59
1,6,39.09485712787682,3.088473322233897,37
2,15,18.955568194515468,3.608978371854923,62
2,17,12.863424548586416,3.7892080852174344,79
0,17,14.452529883429083,0.4363173487708438,71
0,9,22.37614703049606,0.6273787418700613,71
0,15,34.83652936216734,4.124876465533978,68
1,5,9.456911051791927,0.978082986856481,66
2,13,25.41679020685702,2.126948284122196,73
1,16,30.914130519487163,1.3680734997667354,62
2,9,26.989379047306567,3.6076179146699037,32
1,7,21.98553169681866,2.170613767825709,36
1,8,25.799128030193646,2.131096495683002,79
0,15,18.44406166872112,4.243937131824264,65
1,16,8.267716251155779,1.307101822064945,32
2,5,18.784088484354733,3.772175574157129,69
1,17,26.300493402141498,2.7910316209631953,42
0,15,38.9840601786688,0.4376972976226092,54
2,9,9.510795715343182,2.137912932944052,65
1,8,23.3487482460025,3.677444341565979,59
0,2,25.25246933711609,1.0156874491170609,45
1,5,27.952681030774663,4.030521916795191,62
2,3,31.210199298793537,0.22955524036563063,70
0,15,18.914423537290414,4.820127337881982,37
2,18,13.22826927488319,1.5074156967152954,47
2,7,13.783979340234831,2.6744927610243034,41
2,9,7.124971868149627,4.697601016660796,46
0,19,12.848451083061518,4.893878086199104,31
0,5,20.391583114799474,0.5919352961563537,40
0,6,33.9173226513951,1.3729076870680332,41
2,1,5.897691592423456,1.5745397037489397,70
0,18,31.62921031559025,2.8191951317316257,71
0,11,29.983580956418937,1.022527453229028,68
1,10,23.478766579849996,2.348635805482228,79
20,176,99.11571257956149,178.8517824823202,125
2,13,6.399569271747945,0.7734779360707384,71
2,5,33.68176485778028,0.6402003982592254,68
0,12,34.009342007143026,1.358046020965247,37
2,3,15.252729183690683,2.2275217221107035,79
0,5,16.04523191130903,1.9673354135792818,70
1,10,15.690295248166723,3.031899697605824,74
2,9,10.454257546680441,1.4877946223589802,66
1,17,23.290853423149183,3.806823777525825,31
0,15,21.13342979052566,0.7817723981334841,65
1,6,28.23529861246466,2.8226814735556163,30
0,17,36.805368046904654,3.5880639133824457,55
2,14,16.087379687722766,4.467106197090337,71
1,18,5.4444596424485425,2.697406981118657,47
1,15,16.849659151108664,3.941833451679397,57
1,12,36.752017471474865,0.2047935907270964,39
0,19,33.29927289488626,4.3538775441226525,33
0,15,25.87535848957438,0.6704660352347737,52
1,13,39.75582315967094,0.35174024608664334,66
2,17,28.177261097466996,3.984672264307013,62
2,19,7.311776806808948,0.9721075930815946,70
0,16,32.1431502742451,4.768383959991365,77
1,10,20.10396552559981,3.1426841430262638,70
0,7,25.59895526084533,3.42993142229044,66
1,2,25.723192049691686,2.4335974504002444,52
2,3,29.262236738384598,2.93692591120847,31
2,3,22.604494822380442,3.5869601165408334,69
0,12,23.678888383969316,3.688562783332269,44
2,17,37.11153670008795,1.211195816305766,66
2,10,22.5956190294143,0.8860806509412961,67
2,4,28.541596544172968,2.7733489414944796,60
2,1,6.776267905939983,3.787090412476534,53
2,18,20.954460950623968,4.996535845055517,48
2,2,28.678881587604725,3.2283061286085015,68
0,4,14.6964170587138,2.5486220419927363,68
2,2,39.27041304331813,2.848739134686375,36
2,17,20.25294559916781,4.642197531933281,70
0,6,11.426232478117539,2.953313040234916,68
2,8,21.967598569310514,2.7332075170060675,46
0,2,32.243041725285075,0.47052577477964075,32
2,17,11.101157962675764,1.1319771625044743,68
0,17,33.19610013554342,1.6194950712754521,65
0,18,27.21345477414734,3.5564398453006527,34
1,7,32.053577188510246,0.7053782898150152,47
2,9,12.79357289587044,1.268502630853433,54
2,12,24.781913220030965,2.2732551844938484,65
1,15,22.742964897618553,4.367895285223075,43
2,11,8.092851015499605,3.2002477761240935,76
1,17,27.948752906082184,3.612777502896142,52
1,18,10.50177874906372,0.6732900512620171,62
47,195,97.33131176629878,143.3368612007369,187
2,12,20.379149559034033,1.4556299497057341,45
2,5,35.873699021969045,2.9658445478246303,42
1,15,26.68544465313818,0.9200873870565217,78
1,13,24.871792098485834,2.9349811469693448,46
1,13,20.30368775989259,4.685088991356697,74
2,18,25.66494091662943,2.7777753493545725,74
36,55,81.98606720347794,85.53822630889067,188
0,19,17.074789883142028,4.461749572473119,31
1,2,23.461710507040745,2.317679362630755,49
0,5,23.510965140862258,3.87859012932157,45
1,6,10.11939070748888,4.332715083001499,63
1,7,37.5069728503616,3.1431365213554323,46
1,10,6.4254704356084815,1.2001028364532749,45
1,2,13.20849719049436,1.0947986359756952,33
1,3,6.494828425155483,3.1705026817872293,45
2,16,11.590675015370348,4.512596387429816,45
1,15,38.401531796974304,4.952670380047499,36
1,3,10.357758950085074,4.669277097517546,38
2,4,12.069936662893742,3.709514238540575,76
2,12,10.164031664906268,1.7466107828916861,71
2,7,35.0807752191895,0.7476558751839845,39
1,4,27.410010964215555,4.824658382582445,43
2,6,12.908264423319093,3.601133200631195,63
0,8,16.382846740342416,2.94895788836337,73
1,13,39.15297281755343,1.0875518826725392,41
1,1,22.204899558005078,3.2739667974444067,75
1,6,17.728587777333544,2.820461786517164,74
1,1,35.20940663095942,2.7230389772040904,63
2,17,15.50292521914784,2.713608674309762,59
1,6,37.63032935385845,3.3429348574525117,39
2,5,37.51030097648184,1.8916899760368426,51
0,6,22.734811425731458,1.1691709400187207,56
1,12,9.653541041440057,4.570883536608804,46
0,2,35.158418841307395,1.72581933051104,31
0,8,36.95080224691321,0.5368335237366351,30
0,5,31.907393296921096,4.3025443376490795,48
0,17,37.93119842420235,2.1685113563131853,42
0,14,25.990009452766557,4.598374058111507,38
1,7,12.277782621215394,1.4193249352583515,43
1,17,19.811947780558885,0.38390707030557725,68
1,8,36.06251017031054,1.2306662903137866,73
0,10,31.331186236133625,1.7173083018599657,59
2,9,8.940554762544354,3.770339010634294,57
1,8,8.96060989118775,3.302629586673334,66
0,10,16.753950843374476,4.211900660658798,49
2,13,18.63204750592272,2.5836521115018605,70
2,2,11.456496093840187,1.645760569479884,39
1,4,17.215473743067378,4.479815700105376,46
0,11,13.736042505454702,2.197487523013742,57
1,10,32.21131895544596,1.5981486363013913,59
1,8,7.374303871932696,1.9984472177042083,32
0,13,24.692635937147223,4.038439172185296,46
2,19,13.78165467366896,2.4185867901175673,32
1,6,16.78422892416028,3.103876984167279,68
0,9,31.034894679943257,3.5258141531261415,37
2,1,7.379579311672549,4.121831961513721,69
0,10,18.60151437619756,3.22878593694379,40
1,14,6.259435734959407,4.328516180166975,70
0,16,33.13934190987123,1.926057420170081,78
0,7,33.50394889193402,1.8866886640181366,51
1,16,9.937960834227226,0.9849031080934937,64
1,9,24.846087659956588,2.555200130669556,73
1,5,15.30698252611112,4.071170768958393,72
2,18,32.99167396953505,2.1105054392982163,69
0,11,28.40747264218366,2.899434849870002,35
2,14,24.733235071047606,4.399331025868008,33
2,1,27.76119543674418,4.34331664951135,55
2,9,25.666247373641493,0.9114765835565495,76
2,3,8.108729206067496,1.1190656124831917,43
0,17,6.70856497057638,3.675395754866903,44
1,8,24.998741176438653,1.47982349162369,58
0,1,9.336425023100112,1.2056690519286095,31
2,1,27.138710717872417,1.9769780667779258,64
0,7,7.771698219540923,4.195098775373017,36
0,6,23.65591840357386,0.2884008771634984,70
0,2,22.44541578282127,1.1820662740862173,61
0,5,27.717312370543358,1.003173043677118,72
1,4,33.47521440654812,2.36074790737028,60
1,13,11.659350498326363,0.38195948268126356,71
2,18,5.849218260964534,0.8853376095583998,50
2,12,29.608570694995475,4.17962708227287,33
0,4,6.764105747861772,4.667531336035558,46
0,13,9.943051708834503,2.358122572244926,74
2,12,25.9452978336357,0.2929694510142943,34
2,1,37.77698963689315,1.3282755436737972,61
2,18,20.99953038895579,0.37702207191690007,51
2,9,29.457026658488402,1.4648576231742632,57
2,3,10.75778682020485,4.429337324716782,33
0,5,5.14007745142129,0.7879797236717995,62
0,3,24.873277951123498,1.580228961514747,48
0,12,28.73403002455982,1.4802447394353535,71
0,16,6.095835854733346,1.22187843278545,66
0,18,11.74978513435515,2.8771714326005173,40
2,5,7.287529617121676,3.8818686472186905,74
0,19,13.942903647321284,4.6606525213479735,76
0,15,39.35834788069346,3.9567934761514483,54
0,14,13.960586236323152,3.2734741285397226,31
2,9,29.890385219453737,4.005324895523513,45
0,9,31.193923776381666,3.9604018331541715,48
1,12,38.7121592241022,1.7382936567732024,45
2,10,13.268013617097907,0.25773119541561884,47
0,2,33.37252080762579,0.9470195141543113,78
0,3,31.209983286056193,1.6867458401949211,31
1,9,31.78884587077068,0.4997208645349427,49
0,19,36.26501380379748,4.379430613528779,75
0,18,18.85305413323872,3.9934835797304262,68
0,16,27.351775199442045,4.905616689669034,67
2,19,26.996489711574068,1.5755220486344017,68
1,1,19.60475827508229,3.7838792452069754,56
0,1,36.19015581755595,2.677840339586079,37
2,14,32.67711024540157,4.320149329226081,41
2,14,7.223881157625349,3.207020431529115,38
2,3,19.732466220890156,4.40096450854913,40
1,14,16.04758891933286,0.8320059607912295,72
0,5,25.514652206958996,4.166804546778471,67
2,19,39.532783710565546,1.8989612806044138,31
0,16,24.684027899932207,1.5386770687828457,77
1,16,28.354943530607056,3.924518112773545,79
0,9,19.00477864760484,0.9467224466524575,46
2,8,6.335505874195924,3.9812336621486337,33
2,6,35.24416555182913,0.15671709281467583,79
0,10,30.697979960524442,1.0823708797641314,65
2,6,11.748505700495205,4.270375484338398,68
1,6,37.87514858338392,3.0179065351193315,46
0,4,36.240501539514774,2.6113817900846867,61
2,6,29.63203473400937,2.3971643904173336,78
1,19,20.223768005233165,4.3557798027912,58
0,14,9.85158968846242,3.8958431806367453,65
1,3,12.92730460557036,1.5650391994375072,79
2,8,11.571841458374161,4.737055933542805,74
1,1,37.45348933292275,1.8589828322535462,44
0,15,19.208539683711678,1.362297007840721,31
0,10,29.79839629387225,4.999189152864312,37
1,5,27.386237852396572,4.9259944435496426,74
2,13,31.46967359402877,2.474382897476168,60
1,10,11.065300281416379,4.507904387147903,50
1,10,31.97652691658683,1.8040493211355808,39
0,2,17.113461963605644,3.860652221745101,31
1,10,14.097324450013872,2.684703773751699,32
2,3,20.629330165973187,0.462647032597458,33
1,16,10.789878910063658,1.0978883780259983,68
0,15,13.181397744465885,2.7258410286133548,53
0,17,9.994211795703762,2.7036567420929676,78
2,2,33.51454909773753,0.2877030049730028,50
1,7,22.681768860775644,0.13646988265937143,39
1,14,7.8514753053813395,1.5952224641595167,71
0,9,10.192354593853004,1.794578924080421,42
